source,A,CCRC,Ca,Ce,NOC,NOI,PkgRCi,PkgTCi,TLOC,Aa,Ad,Ai,Ait,Ao,Av,ClRCi,ClTCi,DIT,HMd,HMi,MHF,MIF,Ma,Md,Mi,Mit,Mo,NF,NM,NMA,NMI,NOA,NOCh,NOD,NOL,NOPa,NORM,NPF,NPM,NSF,NSM,PMR,PMd,PMi,RTLOC,SIX,WMC,Ci,Di,Fin,Fout,IOVars,MCLC,NBD,NCOMP,NOP,NVAR,Si,VG,DMS,I,AHF,AIF,LCOM*,NMIR,PF
pl.piomin.services.department.model.Employee.public void setAge(int age),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
pl.piomin.services.department.model.Employee.public void setId(Long id),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
pl.piomin.services.department.model.Employee.public void setName(String name),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
pl.piomin.services.department.model.Employee.public void setPosition(String position),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
pl.piomin.services.department.repository.DepartmentRepository,,,,,,,,,17.0,1.0,1.0,0.0,0.0,0.0,0.0,1.75,7.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,28.0,0.0,4.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,
pl.piomin.services.department.repository.DepartmentRepository.public Department add(Department department),,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,
pl.piomin.services.department.repository.DepartmentRepository.public Department findById(Long id),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,
pl.piomin.services.department.repository.DepartmentRepository.public List<Department> findAll(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
pl.piomin.services.department.repository.DepartmentRepository.public List<Department> findByOrganization(Long organizationId),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,,,
plan.RoutePlanApplication,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,18.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
plan.RoutePlanApplication.public RestTemplate restTemplate(RestTemplateBuilder builder),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
plan.RoutePlanApplication.public static void main(String[] args),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
plan.config.SecurityConfig,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,59.0,0.0,3.0,,,,,,,,,,,,,,,,,,,
plan.config.SecurityConfig.protected void configure(HttpSecurity httpSecurity) throws Exception,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
plan.config.SecurityConfig.public PasswordEncoder passwordEncoder(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.config.SecurityConfig.public WebMvcConfigurer corsConfigurer(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.controller.RoutePlanController,,,,,,,,,19.0,2.0,2.0,0.0,0.0,0.0,0.0,2.5,10.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,32.0,0.0,4.0,,,,,,,,,,,,,,,0.0,0.0,0.333333333,,
"plan.controller.RoutePlanController.public HttpEntity getCheapestRoutes(@RequestBody RoutePlanInfo info, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"plan.controller.RoutePlanController.public HttpEntity getMinStopStations(@RequestBody RoutePlanInfo info, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"plan.controller.RoutePlanController.public HttpEntity getQuickestRoutes(@RequestBody RoutePlanInfo info, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
plan.controller.RoutePlanController.public String home(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.controller.RoutePlanControllerTest,,,,,,,,,34.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,58.0,0.0,5.0,,,,,,,,,,,,,,,0.0,0.0,0.5,,
plan.controller.RoutePlanControllerTest.public void setUp(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.controller.RoutePlanControllerTest.public void testGetCheapestRoutes() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.controller.RoutePlanControllerTest.public void testGetMinStopStations() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.controller.RoutePlanControllerTest.public void testGetQuickestRoutes() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.controller.RoutePlanControllerTest.public void testHome() throws Exception,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.service.RoutePlanService,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,30.0,0.0,3.0,,,,,,,,,,,,,,,,,,,
"plan.service.RoutePlanService.Response searchCheapestResult(RoutePlanInfo info, HttpHeaders headers)",,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"plan.service.RoutePlanService.Response searchMinStopStations(RoutePlanInfo info, HttpHeaders headers)",,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"plan.service.RoutePlanService.Response searchQuickestResult(RoutePlanInfo info, HttpHeaders headers)",,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
plan.service.RoutePlanServiceImpl,,,,,,,,,230.0,3.0,3.0,0.0,0.0,0.0,0.0,2.875,23.0,2.0,5.0,0.0,0.375,0.0,8.0,8.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,0.375,3.0,0.0,332.0,0.75,27.0,,,,,,,,,,,,,,,0.0,0.0,0.714285714,,
"plan.service.RoutePlanServiceImpl.private ArrayList<TripResponse> getTripFromHighSpeedTravelServive(TripInfo info, HttpHeaders headers)",,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,,,,,,,
"plan.service.RoutePlanServiceImpl.private ArrayList<TripResponse> getTripFromNormalTrainTravelService(TripInfo info, HttpHeaders headers)",,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,,,,,,,
"plan.service.RoutePlanServiceImpl.private List<String> getStationList(String tripId, HttpHeaders headers)",,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,8.0,2.0,7.0,2.0,1.0,0.0,3.0,,,,,,,
"plan.service.RoutePlanServiceImpl.private Route getRouteByRouteId(String routeId, HttpHeaders headers)",,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,4.0,2.0,3.0,2.0,1.0,0.0,2.0,,,,,,,
plan.service.RoutePlanServiceImpl.private String getServiceUrl(String serviceName),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,,
"plan.service.RoutePlanServiceImpl.public Response searchCheapestResult(RoutePlanInfo info, HttpHeaders headers)",,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,12.0,4.0,4.0,2.0,8.0,0.0,5.0,,,,,,,
"plan.service.RoutePlanServiceImpl.public Response searchMinStopStations(RoutePlanInfo info, HttpHeaders headers)",,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,27.0,4.0,18.0,2.0,9.0,0.0,9.0,,,,,,,
"plan.service.RoutePlanServiceImpl.public Response searchQuickestResult(RoutePlanInfo info, HttpHeaders headers)",,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,14.0,4.0,6.0,2.0,8.0,0.0,5.0,,,,,,,
plan.service.RoutePlanServiceImplTest,,,,,,,,,40.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,75.0,0.0,4.0,,,,,,,,,,,,,,,0.0,0.0,0.333333333,,
plan.service.RoutePlanServiceImplTest.public void setUp(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.service.RoutePlanServiceImplTest.public void testSearchCheapestResult(),,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.service.RoutePlanServiceImplTest.public void testSearchMinStopStations(),,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
plan.service.RoutePlanServiceImplTest.public void testSearchQuickestResult(),,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.Travel2Application,,,,,,,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,18.0,0.0,2.0,,,,,,,,,,,,,,,,,,,
travel2.Travel2Application.public RestTemplate restTemplate(RestTemplateBuilder builder),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
travel2.Travel2Application.public static void main(String[] args),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
travel2.config.SecurityConfig,,,,,,,,,14.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,65.0,0.0,3.0,,,,,,,,,,,,,,,1.0,0.0,1.0,,
travel2.config.SecurityConfig.protected void configure(HttpSecurity httpSecurity) throws Exception,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
travel2.config.SecurityConfig.public PasswordEncoder passwordEncoder(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.config.SecurityConfig.public WebMvcConfigurer corsConfigurer(),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.Travel2Controller,,,,,,,,,56.0,2.0,2.0,0.0,0.0,0.0,0.0,2.75,33.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,12.0,0.0,129.0,0.0,17.0,,,,,,,,,,,,,,,0.0,0.0,0.090909091,,
travel2.controller.Travel2Controller.public HttpEntity adminQueryAll(@RequestHeader HttpHeaders headers),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity deleteTrip(@PathVariable String tripId, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity getRouteByTripId(@PathVariable String tripId, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity getTrainTypeByTripId(@PathVariable String tripId, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity getTripAllDetailInfo(@RequestBody edu.fudan.common.entity.TripAllDetailInfo gtdi, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity getTripsByRouteId(@RequestBody ArrayList<String> routeIds, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
travel2.controller.Travel2Controller.public HttpEntity queryAll(@RequestHeader HttpHeaders headers),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity queryInfo(@RequestBody edu.fudan.common.entity.TripInfo info, @RequestHeader HttpHeaders headers)",,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,10.0,2.0,9.0,2.0,1.0,0.0,6.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity retrieve(@PathVariable String tripId, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity updateTrip(@RequestBody edu.fudan.common.entity.TravelInfo info, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
"travel2.controller.Travel2Controller.public HttpEntity<?> createTrip(@RequestBody edu.fudan.common.entity.TravelInfo routeIds, @RequestHeader HttpHeaders headers)",,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,,,,,
travel2.controller.Travel2Controller.public String home(@RequestHeader HttpHeaders headers),,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest,,,,,,,,,85.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,4.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,0.0,145.0,0.0,14.0,,,,,,,,,,,,,,,0.0,0.0,0.365384615,,
travel2.controller.TravelControllerTest.public void setUp(),,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testAdminQueryAll() throws Exception,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testCreateTrip() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testDeleteTrip() throws Exception,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testGetRouteByTripId() throws Exception,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testGetTrainTypeByTripId() throws Exception,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testGetTripAllDetailInfo() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testGetTripsByRouteId() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testHome() throws Exception,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testQueryAll() throws Exception,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testQueryInfo1() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testQueryInfo2() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testRetrieve() throws Exception,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.controller.TravelControllerTest.public void testUpdateTrip() throws Exception,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.entity.AdminTrip,,,,,,,,,7.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,
travel2.entity.AdminTrip.public AdminTrip AdminTrip(),,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.entity.Travel,,,,,,,,,8.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,,,
travel2.entity.Travel.public Travel Travel(),,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
travel2.entity.Trip,,,,,,,,,36.0,9.0,9.0,0.0,0.0,0.0,0.0,4.333333333,13.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,71.0,0.0,3.0,,,,,,,,,,,,,,,0.0,0.0,0.444444444,,
travel2.entity.Trip.public Trip Trip(),,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,
"travel2.entity.Trip.public Trip Trip(TripId tripId, String trainTypeName, String routeId)",,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,,,,,,,
